"Phone Flashlight: Wavelength (nm)","Phone Flashlight: Intensity (rel)","Fluorescent: Wavelength (nm)","Fluorescent: Intensity (rel)","Helium: Wavelength (nm)","Helium: Intensity (rel)","Incandescent Bulb: Wavelength (nm)","Incandescent Bulb: Intensity (rel)"
860.6,0.0164733857226,860.6,0.0187100192433,860.6,0.0152442715089,860.6,0.104176351907
861.5,0.0168607953341,861.5,0.0184167069335,861.5,0.0148594050677,861.5,0.0990603409544
862.3,0.0163148614396,862.3,0.0184277273382,862.3,0.0152052762307,862.3,0.0950845180268
863.2,0.0163657248459,863.2,0.0181106787722,863.2,0.015049295118,863.2,0.0897828556412
864,0.0162682366505,864,0.0182200350958,864,0.0151315242915,864,0.0847940032044
864.9,0.0169684562108,864.9,0.0185540381306,864.9,0.0156698286751,864.9,0.0797670032129
865.7,0.0167455049465,865.7,0.0186125310479,865.7,0.0156401583547,865.7,0.0753223892237
866.6,0.0168557089935,866.6,0.0183378686537,866.6,0.0155901426719,866.6,0.0714449022151
867.4,0.0165691784712,867.4,0.0190075701703,867.4,0.0152875054042,867.4,0.0675377448861
868.3,0.0171769961768,868.3,0.0187591872028,868.3,0.0149806295194,868.3,0.0635907445555
869.1,0.0169896492968,869.1,0.0186811966464,869.1,0.0152959826386,869.1,0.060326161593
870,0.0173634953333,870,0.0181751057535,870,0.0156613514407,870,0.057705848444
870.8,0.0173287386723,870.8,0.0184302705085,870.8,0.0161708332274,870.8,0.055686571213
871.7,0.0171905597518,871.7,0.018444681807,871.7,0.016009765774,871.7,0.0530153946576
872.5,0.0167624594152,872.5,0.0183531276756,872.5,0.0152307079338,872.5,0.0495431194527
873.4,0.0167488958402,873.4,0.0184370522961,873.4,0.0152357942745,873.4,0.0472771547011
874.2,0.0168082364809,874.2,0.0179903020439,874.2,0.0148534710036,874.2,0.0451002009105
875.1,0.0164521926367,875.1,0.0175274450463,875.1,0.0146406924205,875.1,0.0432369047922
875.9,0.015666353009,875.9,0.0169603180658,875.9,0.0142643032137,875.9,0.0411930435815
876.8,0.0152348617787,876.8,0.0173892661258,876.8,0.0145482905657,876.8,0.0396976594356
877.6,0.0156282054543,877.6,0.0178343209311,877.6,0.0150348838195,877.6,0.0385566236871
878.5,0.0158782838687,878.5,0.0183302391428,878.5,0.0152222306995,878.5,0.0371002348194
879.3,0.0159588175953,879.3,0.0181640853488,879.3,0.0153612573434,879.3,0.0358718835567
880.2,0.0160783466002,880.2,0.0176147605605,880.2,0.0156842399736,880.2,0.0345655417377
881,0.0157884251842,881,0.0172392190772,881,0.0155138475624,881,0.0333838152641
881.9,0.015956274425,881.9,0.0169459067674,881.9,0.0154104253028,881.9,0.0318731720963
882.7,0.0157672320982,882.7,0.0175350745573,882.7,0.0145152293516,882.7,0.031573077999
883.6,0.0163682680162,883.6,0.0178283868671,883.6,0.0146593423362,883.6,0.0305753075117
884.4,0.0171676712189,884.4,0.0180886379628,884.4,0.0144881022015,884.4,0.0297530157761
885.3,0.0169158973576,885.3,0.0172468485881,885.3,0.0148254961301,885.3,0.0287416817138
886.1,0.0167378754355,886.1,0.017352814018,886.1,0.0151603468884,886.1,0.0286391071777
887,0.0162860388427,887,0.0173494231242,887,0.0156978035486,887,0.0285551825572
887.8,0.0165217059586,887.8,0.0173409458898,887.8,0.0160750404788,887.8,0.0280626552394
888.7,0.016495426532,888.7,0.0171849647771,888.7,0.016071649585,888.7,0.0272878360164
889.5,0.0163614862287,889.5,0.0170925629223,889.5,0.0161148834804,889.5,0.0267851360172
890.4,0.0163394454193,890.4,0.0174291091274,890.4,0.0163437688089,890.4,0.0263655129151
891.2,0.0165420513212,891.2,0.0169442113205,891.2,0.0163335961276,891.2,0.0260738960522
892.1,0.016296211524,892.1,0.0167373668015,892.1,0.0156376151844,892.1,0.0259891237083
892.9,0.0163343590787,892.9,0.0165898629231,892.9,0.015540126989,892.9,0.025633079864
893.8,0.0166734484542,893.8,0.0166415740529,893.8,0.0154638318795,893.8,0.025501682731
894.6,0.0165869806634,894.6,0.0166949806295,894.6,0.0152612259776,894.6,0.0246615888033
895.5,0.0166276713885,895.5,0.0166432694998,895.5,0.0151544128244,895.5,0.0244064240482
896.3,0.0160563057908,896.3,0.0170654357722,896.3,0.0148051507676,896.3,0.0243547129185
897.2,0.0162461958411,897.2,0.016570365284,897.2,0.0156935649314,897.2,0.0248904741317
898,0.0163301204615,898,0.0168823275095,898,0.0157435806143,898,0.0246641319736
898.9,0.0158426794842,898.9,0.0165695175606,898.9,0.0158317438519,898.9,0.0244793282639
899.7,0.0159028678484,899.7,0.0170866288582,899.7,0.0149407865178,899.7,0.0248955604724
